SMILES,mol_id,dis_sim,mw,rb,sim
CC(=N)Cc1cc2c(o1)CC1CCC3C4CC(O)C4(C)CCC3C1(C)C2,638,0.879282176,0.995730996,1,0.537313461
C=CCc1cc2c(o1)CC1CCC3C4CCC(O)C4(C)CCC3C1(C)C2,638,0.88090539,0.981868565,1,0.629032254
BC12CC3=C(CC1CCC1C2CCC2(C)C(O)CCC12)OC(C(=O)BC)=C3,638,0.884057462,0.626417696,1,0.630769253
C=CC(C)c1cc2c(o1)CC1CCC3C4CCC(O)C4(C)CC3C1(C)C2,638,0.911045074,0.981868565,1,0.538461566
C=CC(O)c1cc2c(o1)CC1CCC3C4CCC(O)C4(C)CC3C1(C)C2,638,0.911045074,0.999982595,1,0.530303001
C=CBC1=CC2=C(CC3CCC4C5CCC(O)C5(C)CCC4C3(C)C2)O1,638,0.912254095,0.918629885,1,0.619047642
CC12CCC1C1CCC3Cc4oc(C(O)C=CO)cc4CC3(C)C1CC2,638,0.912254095,0.999982595,1,0.484848499
BC(C)Bc1cc2c(o1)CC1CCC3C4CCC(O)C4(C)CCC3C1(C)C2,638,0.914600432,0.623751462,1,0.634920657
C#CC=C(C=C)c1cc2c(o1)CC1CCC3C4CCCC4CCC3C1(C)C2,638,0.916855335,0.919611335,1,0.439999998
CC(C)(O)C(=O)C1=CC2(C)C(CCC3C2CCC2(C)C(O)CCC32)C1,638,0.933712125,0.610412419,1,0.5
CC(C)C(=O)C1=CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1C,638,0.93647033,0.977799356,1,0.400000006
C=CCC1=CC2CC3CCC4C(CCC5(C)C(O)CCC45)C3(C)CC2O1,638,0.939061701,0.999946952,1,0.378378391
CC(C)(C)C(=O)CC1CCC2C(CCC3(C)C(O)CCC23)C1(C)S,638,0.955124378,0.928101838,1,0.421875
CC(C)(C)C(=O)CC1CC2CCC3C(CCC4(C)C(O)CCC34)C2(C)O1,638,0.959439754,0.829877436,1,0.447761208
CC(C)(C)C(=O)CC1CC2CCC3C(CCC4(C)C(O)CCC34)C2(C)C1,638,0.959439754,0.918061316,1,0.446153849
CC(C)BC1=NC(O)CC2CCC3C4CCC(O)C4(C)CCC3C2(C)C1,638,0.960005462,0.958375812,1,0.391304344
CC(C)C(=N)C1=CCCC2(C)CCC3C(CCC4(C)C(O)CCC34)C2C1,638,0.960005462,0.993579566,1,0.319444448
CC(C)(O)C(=O)C1CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C1,638,0.977302372,0.829877436,1,0.444444448
CC(C)C(=O)C1CCC2(C)C(CCC3C4CCC(O)C4(C)CCC3C2)C1,638,0.977619588,0.918061316,1,0.371428579
CC(C)(C)C=CC(=O)C1CCC2C3CCC4(C)C(O)CCC4C3CCC12,638,0.977619588,0.977799356,1,0.358208954
CC(C)(C)C(C)C(O)C1CCC3C4CCC(O)C4(C)CCC3C1(C)C,638,0.989245117,0.842233479,1,0.363636374
CC(C)(C)C=CP(C)C1C2CCC3C4CCC(O)C4(C)CCC3C21C,638,0.989552975,0.830687642,1,0.378787875
CC(C)C(O)C1CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C1,638,0.989701986,0.733331919,1,0.390625
CC(C)C(C)(C)C(o1)CCCCC3C4CCC(O)C4(C)CCC3C1(C)C,638,0.989847779,0.716412306,1,0.373134315
CC(=C)C(C)(C)C(o1)CCCCC3C4CCC(O)C4(C)CCC3C1(C)C,638,0.989847779,0.8276425,1,0.347826093
C=CC(C)C1CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C(C)C1,638,0.990130365,0.976878643,1,0.333333343
Nc1ncccc1COC(=S)N1CCN2CCN3CC2C(C1)C3O,639,0.699081361,0.78341645,1,0.323076934
Nc1ncccc1COC(=S)N1CCN2CCN3CC2C(C3)C1F,639,0.699081361,0.882673323,1,0.304347813
Nc1ncccc1COC(=S)N1CC2CCCN3CCCC(C1)C23,639,0.702897966,0.609745264,1,0.328125
Nc1ncccc1COC(=S)N1CCC2CCN3CCCC(C32)C1N,639,0.710333645,0.879481196,1,0.318840593
O=C(NC#CC1CC1(Cl)Cl)NS(=O)(=O)c1ccc(F)cc1,641,0.527850926,0.870758474,1,0.421052635
O=C(NC(=O)C#CC1CC(F)CN1)NS(=O)(=O)c1ccc(F)cc1,641,0.528687954,0.996038437,1,0.380952388
O=C(NC(=O)C#CC#CC#CCO)NS(=O)(=O)c1ccc(F)cc1,641,0.582282245,0.718224943,1,0.396551728
O=C(N=CC#CC#CC#CC#CCO)NS(=O)(=O)c1ccc(F)cc1,641,0.601828992,0.999936163,1,0.338709682
O=C(N=CC#CC#CC(O)=C(F)F)NS(=O)(=O)c1ccc(F)cc1,641,0.630778849,0.999862254,1,0.3125
O=C(C#CC#CC#CC#CC(O)=CO)NS(=O)(=O)c1ccc(F)cc1,641,0.648776948,0.996213973,1,0.344827592
O=C=NC#CC#CC#CC#CNC(=O)NS(=O)(=O)c1ccc(F)cc1,641,0.653093159,0.993511736,1,0.37931034
O=C(N=CC#CC#CC#CC#CC#CO)NS(=O)(=O)c1ccc(F)cc1,641,0.665622473,0.613687396,1,0.333333343
CC(C)C1C2(C)C3C(O)C=C4C(CCC(O)C4(C)CO)C3(C)CCC12C,643,0.934650898,0.829877436,1,0.578125
C(C)=CC1CCC2(C)C3C(O)C=C4C(CC(O)C4(C)CO)C3(C)CC12C,643,0.935570121,0.919724226,1,0.464788735
N#CBC1CC2(C)C3C(O)C=C4C(CC(O)C4(C)CO)C3(C)CCC12C,643,0.935570121,0.996343017,1,0.424657524
CC(C)=CC(C)C1CCC2(C)C3C(O)C=C(C)CC(O)C3(C)CCC12C,643,0.958272159,0.918061316,1,0.470588237
B(C=C)C1CC2(C)C3C(O)C=C4C(CCC(O)C4(C)O)C3(C)CCC12C,643,0.958862126,0.982409298,1,0.410958916
CC(C)=CC(O)C1CCC2(C)C3=CCC4C(C)(C)CCC4(C)C3CC12C,643,0.958862126,0.999891937,1,0.324675322
CC(C)=CC(O)C1CCC2(C)C3=CC(O)C4CCCC4(C)C3CCC12C,643,0.959439754,0.977799356,1,0.378378391
CC(C)=CC(C)C1CCC2C3=CCC4(C)C(O)CCC4(C)C3CCC12C,643,0.959439754,0.999891937,1,0.315789461
CC(C)=CC(C)C1CCC2C3=CC(O)CC3(C)CCC2(C)C12CCCC2,643,0.960005462,0.999891937,1,0.311688304
CC(C)=CC(O)C1CCC2(C)C3CCC(O)C(C)(Cl)C3CCC12C,643,0.98892349,0.989034414,1,0.309859157
CC(C)=CC(C)C1CCC2(C)C3C(O)C(C)CC(O)C3(C)CCC12C,643,0.989245117,0.733331919,1,0.397058815
CC(C)=CC(O)C1CCC2(C)C3C(O)C(C)CC(O)C3(C)CCC12C,643,0.989245117,0.840056539,1,0.391304344
CC(C)=CC(C)C1CCC2(C)C3C(O)CCC3(C)C(O)CCCC12C,643,0.989400685,0.733331919,1,0.338028163
CC(C)=CC(C)C1CCC2(C)C3CCC4(C)C(O)CCC4C3CCC12C,643,0.989990592,0.976878643,1,0.319444448
CC(I)C(I)OC(N)=O,644,0.947108865,0.988303185,1,0.464285702
C[N+](C)(Br)C(Br)(Br)OC(N)=O,644,0.951361179,0.998110652,1,0.303030312
NCC1(F)C(c2cccs2)=NC(Br)C1Br,646,0.624191582,0.999243677,1,0.324999988
O=C(NC1=PCOPC1)c1oc2ccccc2c1Br,647,0.580176175,0.986947715,1,0.362068951
O=C(NC1=PCPOB1)C1=C(Br)C2=CC=CC=C2O1,647,0.580176175,0.998284519,1,0.355932206
O=C(NC1=PCPOB1)C1=C(Br)C2=CN=CC=C2O1,647,0.580176175,0.999192297,1,0.333333343
O=C(NC1=PCCCCC1)C1=C(Br)C2=CC=CC=C2O1,647,0.596251488,0.912516415,1,0.368421048
O=C(NC1CCCCPC1)c1oc2ccccc2c1Br,647,0.596251488,0.974719226,1,0.311475396
O=C(NP1=PCOCC1)c1oc2ccccc2c1Br,647,0.637874603,0.936000884,1,0.316666663
O=C(NC1=CC=NC=C1)B1N(S)C[SH]2COSCNSN12,647,0.665992558,0.789412975,1,0.301587313
O=C(NC1=CC=NC=C1)B1N(S)C[SH]2COSCSN12,647,0.70664829,0.718108058,1,0.311475396
CSC1CCCCN(C(=O)c2cnc3c(C)cccn23)CCCCC1,651,0.559964657,0.953322232,1,0.347222209
CSC1(C)CCN(C(=O)c2cnc3c(C)cccn23)CCCCC1,651,0.592205822,0.549981236,1,0.333333343
CSC1(C)CCN(C(=O)c2cnc3c(C)cccn23)CC12CCCC2,651,0.606530666,0.994227827,1,0.328947365
CC(NC#CC#CC#CC1(C)OC(C)C(O)C1O)c1ccc(Cl)cc1,652,0.648776948,0.990386009,1,0.362068951
OCC1OC(c2cc(Br)c(Cl)cn2)C(O)C(O)C1O,652,0.675992489,0.982795894,1,0.303571433
Cc1cc(Cl)ccc1C(C)C#CC#CC#CC1OC(CO)C(O)C1O,652,0.699081361,0.972213984,1,0.383333325
OC1C(C2OC(CO)C(O)C(O)C2O)CCc2ccc(Cl)cc21,652,0.726149023,0.506965816,1,0.344827592
CC(C)N1CC2(CCN(C(=O)c3csnn3)CC2)Cc2ccccc21,653,0.559964657,0.999988496,1,0.559322059
O=C(C1=CSN=N1)N1CC2(CCN(C(=O)c3csnn3)CC2)C1,653,0.827497542,0.834367275,1,0.704545438
O=C(C1=CSN=N1)N1CCC2(CCN(C(=O)c3csnn3)CC2)C1,653,0.836763859,0.725626111,1,0.666666687
O=C(C1CC(F)(F)C1)N1CCC2(CCN(C(=O)c3csnn3)C2)C1,653,0.868827522,0.999988019,1,0.57407409
O=C(C1CC12CCN(C(=O)c1csnn1)CC2)N1CCC(F)(F)C1,653,0.870659649,0.999988019,1,0.5
O=C(C(Cl)Cl)N1CC2(CCN(C(=O)c3csnn3)CC2)C1,653,0.889526904,0.771446407,1,0.639999986
CC(C)(C)C(C)(Cl)N1CC2(CCN(C(=O)c3csnn3)CC2)C1,653,0.895956635,0.99886775,1,0.603773594
CC(C)(C)C(Cl)=CN1CC2(CCN(C(=O)c3csnn3)CC2)C1,653,0.897478104,0.988212049,1,0.571428597
CC(C)N1CC2(CCN(C(=O)c3csnn3)CC2)CCCCCC1,653,0.905955195,0.83951062,1,0.611111104
Br[SH]N1CC2(CCN(C(=O)c3csnn3)CC2)C1,653,0.914138615,0.827184081,1,0.632653058
Br[SH]N1CCC2(CCN(C(=O)c3csnn3)CC2)C1,653,0.919447064,0.733851612,1,0.588235319
O=C(c1csnn1)N1CCC2(CC1)CN(C=C=CBr)C2,653,0.921921194,0.992991686,1,0.563636363
O=C(c1csnn1)N1CCC2(CC1)CCN(C=CBr)C2,653,0.923116326,0.996561408,1,0.555555582
O=C(C1=CSN=N1)N1BCC2(CC1)CON(C=CBr)C2,653,0.923116326,0.998231471,1,0.388059705
O=C(C1=CSN=N1)N1CCC2(CC1)CN(C=C=C=CBr)C2,653,0.9254269,0.556602955,1,0.553571403
S=C(c1csnn1)N1CCC2(CC1)CN(C=CBr)C2,653,0.947669923,0.959624529,1,0.438596487
CC(C)CN1CCCC2(CCN(C(=O)N3PNNP3)CC2)C1,653,0.954452574,0.541332722,1,0.396551728
CC(C)CN1CCC2(CC1)CCN(C(=O)C(Cl)(Cl)Cl)CC2,653,0.972053289,0.997482657,1,0.396226406
CC(I)N1CC2(CCN(C(=O)C3(C)CC3)CC2)C1,653,0.985738993,0.844792426,1,0.303571433
O=C(Nc1ccnc(Cl)c1)C1CCC=C(Br)CC=NC1,654,0.533672631,0.99979192,1,0.378787875
O=C(Nc1cc(C(Cl)(Cl)Cl)ccn1)C1CCCCC1Cl,654,0.694018424,0.999326766,1,0.400000006
O=C(Nc1cc(Cl)ccn1)C1CCCCC(Br)CCC1,654,0.702519298,0.948619485,1,0.4909091
O=C(Nc1cc(C(Cl)(Cl)Cl)ccn1)C1CCCCC1(F)F,654,0.702519298,0.99320209,1,0.375
O=C(Nc1cc(C(F)(F)F)ccn1)C1CCCCC(Cl)CCC1,654,0.729832113,0.746254206,1,0.456140339
O=C(Nc1nccc(Cl)n1)C1CCCCC(Br)CCC1,654,0.754839599,0.914188504,1,0.383333325
Nc1nc(NC(=O)C2CCCC2)cc(C(Cl)(Cl)Cl)c1Cl,654,0.794677436,0.998073637,1,0.327868849
Nc1nc(NC(=O)C2CCCCC2)cc(C(Cl)(Cl)Cl)c1O,654,0.803671777,0.930415511,1,0.322580636
O=C(Nc1cc(C(Cl)(Cl)Cl)ncn1)C1CCCCC12CCC2,654,0.814810276,0.823040068,1,0.307692319
ON=C(C(=O)NO)N1CCC2(CCN(Cc3ccccc3)CC2)ON1,655,0.66151464,0.779630125,1,0.342465758
ON=C(NO)N1CCC2(CC1)CN(Cc1ccccc1)CCC2Cl,655,0.699081361,0.937894523,1,0.333333343
O=C(C(=NO)N1CCC2(CC1)CCN(Cc1ccccc1)CC2)NO,655,0.710333645,0.605560184,1,0.352941185
ON=C(C(=O)NO)N1CCC2(CCN(Cc3ccccc3)CC2)OC1,655,0.710333645,0.723590493,1,0.328767121
O=C(N=C(S)NO)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,655,0.710333645,0.83265698,1,0.328571439
ON=C(NCl)N1CCC2(CCN(Cc3ccccc3)CC2)OCC1,655,0.750541389,0.937894523,1,0.305555552
ON=C(C(=NO)NO)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,655,0.766135156,0.882541001,1,0.318840593
CCCNC1=NC2(CCN(C)C(=O)C2C)C=C1I,656,0.545523405,0.892042041,1,0.406779647
CCCNC1=NC2(CCN(C)C(=O)C2Br)CC=C(C)C1C,656,0.59098196,0.999903381,1,0.390625
CCCNC1=NC2(CCCCN(C)C(=O)C2C)CC=C1Br,656,0.596251488,0.999903381,1,0.369230777
CCCNC1=NC2(CCN(C)C(=O)C2C)CC(C)C1=CBr,656,0.647587359,0.999903381,1,0.333333343
CCCNC1=NC2(CCN(C)C(=O)C2Br)C(C)CCC1C,656,0.702519298,0.982538581,1,0.365079373
CCCNC1=NCC2(CCN(C)C(=O)C2Br)CCCC1C,656,0.70664829,0.982538581,1,0.353846163
CCCNC1=NC2(CCN(C)C(=O)C2(C)Br)CCC12CC2,656,0.754839599,0.999903381,1,0.306451619
CCNC1=NCCC(N2CCN(C)C(=O)C2C)CCC1Br,656,0.758342266,0.959789634,1,0.338709682
CC1C(=O)N(C)CCN1C=CN1CCN(C)C(=O)C1(C)Br,656,0.800737381,0.960991025,1,0.305084735
Oc1ccc(C=NNC(=S)N2CCN(Br)C=C2)cc1O,657,0.698309958,0.996915758,1,0.413793117
Oc1cc(C=NNC(=S)N2CCC=C(Br)C2)ccc1O,657,0.698309958,0.999795973,1,0.400000006
Oc1ccc(C=NNC(=S)N2CCC(Br)CC2)cc1O,657,0.751265049,0.983681619,1,0.421052635
Oc1ccc(C=NNC(=S)N2CCN(Br)CC2)cc1O,657,0.800737381,0.961504519,1,0.436363637
Oc1ccc(C=NNC(=S)N2CCCCCC2)cc1Br,657,0.803671777,0.999875188,1,0.362068951
OC(Br)=NNC(=S)Nc1cncc(Br)c1,657,0.80408591,0.97114259,1,0.321428567
FC(Br)=NNC(=S)Nc1cncc(Br)c1,657,0.80408591,0.999080241,1,0.315789461
Oc1cc(C=NNC(=S)N2CCCCC2)cc(O)c1Br,657,0.886091352,0.983681619,1,0.305084735
O=[N+]([O-])c1ccc(C#CC2(C#CCN3CCOCC3)CCCC2)c(F)c1,658,0.766135156,0.999987483,1,0.338028163
O=[N+]([O-])c1cc(C#CCN2CCOCC2)cc(C#CC2CCCCC2)c1,658,0.810895205,0.922635674,1,0.323529422
CN1CCC(=C(C2=CC=CC=N2)C2=CC=C(Cl)PPC2)CC1,660,0.517665923,0.851171494,1,0.576923072
CN1CCC(=C(c2ccc(N)c(N)n2)c2cc(N)c(N)cc2P)CC1,660,0.5446558,0.999994576,1,0.322033912
CN1CCC(=C(C2=CCP(Cl)SP2)C2=CC=CC=N2)CC1,660,0.556100905,0.999380648,1,0.547169805
CN1CCC(=C(c2ccccn2)C2=CCP(P)C(Cl)=N2)CC1,660,0.566814184,0.895893633,1,0.566037714
CN1CC=C(C(=C2CC=P(Cl)(Cl)=NC2)c2ccccn2)CC1,660,0.566814184,0.999779522,1,0.440677971
CN1CCC(=C(C2=CCP=C(Cl)P=N2)C2=CC=CC=N2)CC1,660,0.572049379,0.798687816,1,0.566037714
CN1CCC(=C(c2ccccn2)C2=NCC(Cl)=C(P)CC2)CC1,660,0.582282245,0.689862192,1,0.576923072
CN1CCC(=C(c2cCP(Cl)cP2B)c2ccccn2)CC1,660,0.621321142,0.841838479,1,0.537037015
CN1CCC(=C(c2ccccc2Cl)C2CCC(Cl)CS2)CC1,660,0.621321142,0.99996388,1,0.316666663
CN1CCC(=C(c2ccccn2)C2CCC(Cl)CP2=S)CC1,660,0.674711347,0.987905741,1,0.456140339
CN1CCC(=C(c2ccccn2)C2(I)CC2)CC1,660,0.675992489,0.975832105,1,0.520833313
CN1CCCC(=C(I)C=Cc2ccccn2)CC1,660,0.680631816,0.975832105,1,0.407407403
CN1CCC(=C(C2=CC=CC=N2)C2CCC(Cl)CCP2B)CC1,660,0.687220037,0.738863587,1,0.473684222
CN1CCC(=C(C2=CC=CC=N2)C2BCCBC(Cl)CPC2)CC1,660,0.702897966,0.921633184,1,0.448275864
CC1CCOC(C(=C2CCN(C)CC2)C2=NC=CC=C2)COCCO1,660,0.713955462,0.607986331,1,0.409836054
CN1CCCS(=C(C2=CC=CC=N2)C2CCC(Cl)CP2)CC1,660,0.729832113,0.998960853,1,0.365079373
CN1CCCP(=C(c2ccccn2)C2CCP(Cl)CC2)CC1,660,0.729832113,0.999312043,1,0.360655725
CN1CCC(=C(c2ccc(Cl)cc2Cl)N2CCCCCC2)CC1,660,0.73699379,0.95279026,1,0.377358496
CC1OCCOC(C(=C2CCN(C)CC2)C2=NC=CC=N2)PCB1,660,0.795363665,0.652596951,1,0.301587313
CC(C)(C)c1cc(I)c(O)c(CC2=CCCC2)c1,661,0.666435957,0.999800026,1,0.536585391
CC(C)(C)c1cc(I)c(O)c(C[S+](O)O)c1,661,0.748076975,0.992464066,1,0.628571451
CC(C)(C)c1cc(I)c(O)c(S[N+](=O)F)c1,661,0.748076975,0.999643624,1,0.428571433
CC(C)(C)c1cc(I)c(O)c(C[N+](C)(C)C)c1,661,0.756161451,0.714538753,1,1
CC(C)(C)c1cc(I)c(O)c(C[N+](C)(O)O)c1,661,0.756161451,0.913451374,1,0.78125
CC(C)(C)c1=CC(I)=C(O)C(C[N+](C)(C)F)=C1,661,0.756161451,0.914188504,1,0.75757575
CC(C)(C)c1cc(I)c(O)c(C[N+](O)(O)O)c1,661,0.756161451,0.974276185,1,0.75
CC(C)(C)c1cc(I)c(O)c(C[N+](C)(C)C#N)c1,661,0.767618179,0.961988032,1,0.694444418
CC(C)(C)c1cc(I)c(O)c(CC(C)(C)C#N)c1,661,0.767618179,0.996900082,1,0.578947365
CC(C)(C)c1cc(I)c(O)c(CC=C(C)[N+]#N)c1,661,0.771268129,0.997055233,1,0.523809552
CC(C)(C)c1cc(I)c(O)c(C=C(C)C2CC2)c1,661,0.771268129,0.999800026,1,0.409090906
CC(C)(C)c1cc(I)c(O)c(CN2CCCC2)c1,661,0.77832824,0.961450636,1,0.56410259
CC(C)(C)c1cc(Br)c(O)c(C[N+](C)(C)C(F)(F)F)c1,661,0.781742692,0.992476225,1,0.463414639
CC(C)(C)c1cc(Br)c(O)c(C[N+]2(C)CCCCN2C)c1,661,0.800737381,0.99992919,1,0.301886797
C[N+](O)SC1=CC(C(C)(C)C)=CC(I)=C1O,661,0.80408591,0.94941771,1,0.449999988
CC(C)(C)C1=CC(I)=C(O)C(S[N+](O)F)=C1,661,0.80408591,0.997258365,1,0.439024389
CC(C)(C)c1cc(I)c(O)c(N[N+](C)(C)C)c1,661,0.810545325,0.771057308,1,0.540540516
CC(C)(C)c1cc(I)c(O)c(C(C)[N+](C)(C)C)c1,661,0.816703379,0.843810022,1,0.526315808
CC(C)(C)c1cc(I)c(O)c(C=C[N+](C)(C)C)c1,661,0.819674909,0.929920018,1,0.512820542
CC(C)(C)c1cc(I)c(O)c(C=CC(C)(C)O)c1,661,0.819674909,0.93076849,1,0.487179488
CC(C)(C)c1cc(I)c(O)c(C=CC(C)(C)[NH-])c1,661,0.819674909,0.984001279,1,0.439024389
CC(C)(C)c1cc(I)c(O)c(C=CC2(O)CC2)c1,661,0.822577536,0.984422684,1,0.409090906
CC(C)(C)c1cc(I)c(O)c(C=CC(C)[N+]#N)c1,661,0.822577536,0.997055233,1,0.391304344
CC(C)(C)C1(I)C=C(O)C(C[N+](C)(C)C)=C1O,661,0.856996894,0.915154278,1,0.325581402
CC(C)(C)C1=C(I)C(O)=C(C[N+](C)(C)C)CC1,661,0.859415829,0.826010764,1,0.390243888
CC(C)(C)C1(I)C=C(O)C(C[N+](C)(C)C)=CCC1,661,0.8663252,0.735178709,1,0.347826093
Cc1cc(C)c(C)c(C[N+]2=CN3CCN=CCCOCCCC3C2)c1C,662,0.66966331,0.999962151,1,0.627451003
Cc1cc(C)c(C)c(C[S+]2CCN3C=CCCC3C2)c1C(F)(F)F,662,0.687220037,0.99999553,1,0.301587313
Cc1cc(C)c(Cl)c(C[N+]2=CN3CCCCC3C2)c1Br,662,0.698309958,0.999640942,1,0.673913062
Cc1cc(C)c(C)c(C[N+]2=CN3CCCOCCCCCCC3C2)c1C,662,0.763128579,0.993803144,1,0.790697694
Cc1cc(C)c(C)c(C[N+]2=CN3CCN4CCCOCC4CC3C2)c1C,662,0.763128579,0.999962151,1,0.557692289
CC1=CC(C)C(Cl)=C(C[N+]2=CN3CCCCC3C2)C1Br,662,0.800737381,0.974253953,1,0.490566045
CC1SCCC(C)C(C)C(C[N+]2=CN3CCCCCC3C2)=CS1,662,0.866957307,0.960855365,1,0.464285702
CC1=[PH](C)(Br)C(C[N+]2=CN3CCCCC3C2)=[SH]1C,662,0.874791861,0.917681277,1,0.519999981
CC1=PS(C)P(C)C(C[N+]2=CN3CCCCC3C2)=[SH]1C,662,0.886091352,0.836621404,1,0.490566045
CC1PCC(C)C(C)C(C[N+]2=CN3CCCCCC3C2)=CS1C,662,0.90042448,0.996002913,1,0.456140339
CC1PS(C)P(C)C(C[N+]2=CN3CCCCC3C2)=[SH]1C,662,0.920698404,0.924696922,1,0.481481493
CC1PS(C)P(C)C(C[N+]2=CN3CCCCCC3C2)=[SH]1C,662,0.924284637,0.602285028,1,0.472727269
CC1PS(C)P(C)C(C[N+]2=CN3CCCCCC3C2)=[S]1C,662,0.924284637,0.663252711,1,0.456140339
CC1=BC[SH](S)[SH](C)CB(C[N+]2=CN3CCCCC3C2)C1C,662,0.927636147,0.996765137,1,0.423728824
CC1=PCC(C)C(C)C(C[N+]2=CN3CCCCCC3C2)CS1C,662,0.930772722,0.996002913,1,0.413793117
CC1BB(C[N+]2=CN3CCCC3C2)C(C)C(C)CC(C)NCCCCC1,662,0.939061701,0.984544575,1,0.370967746
CC1=BC[SH](C)[SH](O)C(P[N+]2=CN3CCCCC3C2)C1C,662,0.95160991,0.65928334,1,0.349999994
CC1CN(C)P(C)(C)C(C[N+]2=CN3CCCCCC3C2)[S]1C,662,0.95306325,0.551485062,1,0.403508782
CC1=BN(C)C(P[N+]2=CN3CCCCC3C2)C(C)CCN(C)CO1,662,0.957669437,0.87431246,1,0.3125
C1CN(C)OCON(C)BN(C)C1P[N+]1=CN2CCCCCC2C1,662,0.976647496,0.999785781,1,0.311475396
Cc1c(O)cc(Sc2c[nH]c3cc(P)c(P)cc23)cc1P,665,0.539407492,0.875398219,1,0.418181807
Cc1cc2[nH]cc(Sc3cc(O)c(Cl)c(Cl)c3)c2cc1Cl,665,0.539407492,0.975442052,1,0.403508782
Oc1cc(Sc2c[nH]c3cc(P)c(P)cc23)cc(P)c1F,665,0.596251488,0.99287343,1,0.392857134
Oc1cc(Sc2c[nH]c3cc(P)c(S)cc23)cc(P)c1F,665,0.596251488,0.99384743,1,0.366666675
Cc1c(O)cc(Sc2c[nH]c3c(P)c(S)c(O)cc23)cc1O,665,0.606530666,0.879926562,1,0.355932206
Cc1cc2[nH]cc(Sc3cc(O)c(Cl)c(O)c3)c2c(O)c1Cl,665,0.606530666,0.999764562,1,0.344827592
N#Cc1c(O)cc(Sc2c[nH]c3cc(P)c(P)cc23)cc1O,665,0.611543179,0.596887648,1,0.3859649
N#Cc1c(O)cc(Sc2c[nH]c3cc(P)c(P)cc23)cc1P,665,0.611543179,0.844006658,1,0.372881353
N#Cc1c(O)cc(Sc2c[nH]c3cc(P)c(S)cc23)cc1C#N,665,0.626089334,0.994366109,1,0.338461548
Cc1c(O)cc(Sc2c[nH]c3c(C)c(P)c(O)c(C)c23)cc1O,665,0.670390964,0.66271174,1,0.305084735
O=C1CC(O)CC(C#Cc2ccc(Cl)cc2CC(Cl)Cl)O1,666,0.539407492,0.677640438,1,0.714285731
O=PC[SH]=C1CC(O)CC(C#CC2=CC=C(Cl)C=C2Cl)O1,666,0.601433873,0.796004772,1,0.686274529
OPC[SH]=C1CC(O)CC(C#CC2=CC=C(Cl)C=C2Cl)O1,666,0.6569556,0.680687308,1,0.666666687
O=CC(S)C=C1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.665992558,0.996716797,1,0.653846145
OC(C=P)C=C1CC(O)CC(C#CC2=CC=C(Cl)C=C2Cl)O1,666,0.718570769,0.997368097,1,0.647058845
B=CNC(Cl)=C1CC(O)CC(C#CC2=CC=C(Cl)C=C2Cl)O1,666,0.718570769,1,1,0.622641504
NP(O)CC1CCOC(C#CC#Cc2ccc(Cl)cc2Cl)C1,666,0.722395778,0.999667227,1,0.403225809
OC=CC=CC=C1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.733446479,0.872722507,1,0.622641504
C=CC(=BO)B=C=C1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.740475535,0.97209841,1,0.596491218
NC=CC=C=CC=C1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.743893087,0.844743371,1,0.578947365
ONS=CC1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.761774838,0.714714527,1,0.555555582
OS=CC=CC1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.771668673,0.960828185,1,0.535714269
OP=CC=CC1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.771668673,0.997368097,1,0.508771956
C=CC(O)=C=CC1CC(O)CC(C#Cc2ccc(Cl)cc2Cl)O1,666,0.777944207,0.872722507,1,0.5
O=CC(O)C=C1CC(O)CC(C#CC2=CP=C(Cl)C=C2Cl)O1,666,0.814810276,0.964258373,1,0.466666669
O=C1CC(O)CC(C#CC2CC(Cl)=CCN2CC(Cl)Cl)O1,666,0.850491703,0.930274069,1,0.423728824
OC=CC=BC=C1CC(O)CC(C#CC2=CP=C(Cl)C=C2Cl)O1,666,0.865047872,0.574414194,1,0.444444448
O=C1CC(O)CC(C#CC(CC2CCCC2)C(Cl)(Cl)Cl)O1,666,0.923116326,0.962255418,1,0.403508782
O=C1CC(O)CC(C#CC(O)(C=CC(Cl)(Cl)Cl)C2CO2)O1,666,0.949301183,0.996427834,1,0.396551728
O=C1CC(O)CC(C=CC2CCC(O)CC2C(Cl)(Cl)Cl)O1,666,0.95008862,0.992658079,1,0.305084735
O=C1CC(O)CC(C=CC2CC(Cl)CC2C#CC(Cl)Cl)O1,666,0.950857997,0.891615331,1,0.301587313
CC(C)C1CN=C(Nc2ccccc2)N1C#CC(C)(C)Br,667,0.596251488,0.716880322,1,0.370967746
