SMILES,mol_id,qed,gsk3,jnk3,sa,sim
CC(=O)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,721,0.744930029,0.720000029,0.689999998,0.894303143,0.28125
CS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1,721,0.785646975,0.800000012,0.689999998,0.898053467,0.24242425
CS(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1,721,0.792491198,0.839999974,0.689999998,0.821742237,0.24242425
CS(=O)C1CCC(Nc2nccc(-c3ccc(F)cc3)n2)CC1,721,0.931753755,0.75999999,0.680000007,0.779080927,0.231884062
CC(=O)c1ccc(Nc2nccc(-c3cnn(C)c3)n2)cc1,721,0.748773277,0.769999981,0.670000017,0.873465419,0.283582091
CC(=O)N1CCC(Nc2nccc(-c3ccc(F)cc3)n2)CC1,721,0.946161449,0.589999974,0.660000026,0.88049835,0.279411763
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,721,0.859808922,0.600000024,0.600000024,0.829945683,0.258064508
CC(=O)c1ccc(Nc2nccc(-c3cnn(C)c3)n2)c(F)c1,721,0.749948084,0.689999998,0.550000012,0.855593979,0.243243247
CS(=O)(=O)N1CCCC(c2ccnc(Nc3ccc(F)cc3)n2)=C1,721,0.919446707,0.810000002,0.529999971,0.807640791,0.200000003
CCNC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,722,0.906669736,0.469999999,0.779999971,0.877504766,0.229729727
CCC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,722,0.943022609,0.5,0.709999979,0.883256137,0.202702701
CCNC(=O)NC1CCC(Nc2nccc(-c3ccccc3)n2)CC1,722,0.781559825,0.550000012,0.699999988,0.873217702,0.219178081
CCCNC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,722,0.877861857,0.479999989,0.699999988,0.877154052,0.223684207
CCC(=O)NC1CCC(Nc2nccc(-c3ccccc3)n2)CC1,722,0.884476662,0.5,0.680000007,0.878430665,0.225352108
CCCC(=O)NC1CCC(Nc2nccc(-c3ccccc3)n2)CC1,722,0.840939939,0.49000001,0.670000017,0.877605677,0.236111104
CCOC(=O)NC1CCC(Nc2nccc(-c3ccccc3)n2)CC1,722,0.8693555,0.519999981,0.649999976,0.875091255,0.200000003
CCNC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)C1,722,0.909185827,0.449999988,0.649999976,0.826046705,0.207792208
CCNC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1C,722,0.897684813,0.439999998,0.629999995,0.77718401,0.230769232
COc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,723,0.727339149,0.790000021,0.74000001,0.896915436,0.208333328
COc1ccc(-c2ccnc(Nc3ccc(C=O)cc3)n2)cc1,723,0.727987528,0.75,0.730000019,0.897224486,0.214285716
CC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,723,0.73492533,0.75,0.730000019,0.917017817,0.205882356
NC(=O)c1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1,723,0.77565062,0.769999981,0.720000029,0.899154782,0.242857143
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,723,0.744990051,0.790000021,0.709999979,0.916684151,0.235294119
COc1ccc(-c2ccnc(Nc3ccc(OC)cc3)n2)cc1,723,0.774348676,0.779999971,0.709999979,0.918452024,0.241935477
COc1ccc(-c2ccnc(Nc3ccc(C#N)cc3)n2)cc1,723,0.794057488,0.779999971,0.709999979,0.899562478,0.214285716
COc1ccc(-c2ccnc(NC3CCC(O)CC3)n2)cc1,723,0.908385277,0.579999983,0.709999979,0.879272878,0.214285716
COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,723,0.78542912,0.769999981,0.699999988,0.926871598,0.269841284
CC(O)c1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1,723,0.762200058,0.839999974,0.680000007,0.847541571,0.200000003
COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,723,0.78542912,0.829999983,0.680000007,0.92582047,0.230769232
COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1OC,723,0.774348676,0.850000024,0.670000017,0.912799418,0.317460328
COc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1,723,0.78895545,0.800000012,0.670000017,0.917411089,0.24242425
COc1cccc(-c2ccnc(Nc3ccc(C(C)=O)cc3)n2)c1,723,0.717340708,0.800000012,0.660000026,0.903143167,0.384615391
C#Cc1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1,723,0.740326226,0.860000014,0.649999976,0.876726925,0.211267605
COc1cccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,723,0.727339149,0.839999974,0.639999986,0.891152263,0.338235289
COc1cccc(-c2ccnc(Nc3ccc(S(C)=O)cc3)n2)c1,723,0.768806696,0.860000014,0.639999986,0.818703055,0.343283594
COc1cccc(-c2ccnc(Nc3ccc(OC)cc3)n2)c1,723,0.774348676,0.800000012,0.639999986,0.912344813,0.383333325
COC(=O)c1ccc(Nc2nccc(-c3cccc(OC)c3)n2)cc1,723,0.71707952,0.829999983,0.629999995,0.902854323,0.384615391
COc1cccc(-c2ccnc(Nc3ccc(C(C)O)cc3)n2)c1,723,0.744594634,0.819999993,0.620000005,0.84338069,0.40625
COc1cccc(-c2ccnc(Nc3ccc(C)cc3)n2)c1,723,0.782103896,0.829999983,0.620000005,0.913334131,0.370967746
COc1ccc(-c2ccnc(NC3CCC(O)CC3)n2)c(C=O)c1,723,0.821495235,0.629999995,0.589999974,0.837692082,0.205128208
COc1ccc(-c2ccnc(NC3CCC(O)CC3)n2)c(C)c1,723,0.907222152,0.610000014,0.589999974,0.862315178,0.216216221
COc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1,723,0.794057488,0.879999995,0.560000002,0.89463526,0.236111104
COC(=O)c1cccc(Nc2nccc(-c3ccccc3)n2)c1,723,0.744990051,0.870000005,0.529999971,0.911194146,0.225352108
COc1cccc(Nc2nccc(-c3ccc(O)cc3)n2)c1,723,0.768973351,0.839999974,0.529999971,0.903221905,0.323076934
COCCn1cc(-c2ccnc(Nc3cccc(OC)c3)n2)cn1,723,0.719826043,0.910000026,0.519999981,0.861949563,0.263157904
COc1cccc(-c2ccnc(Nc3cnn(CCO)c3)n2)c1,723,0.724824905,0.860000014,0.519999981,0.860972583,0.315068483
COc1ccc(C(C)=O)c(-c2ccnc(NC3CCCC3)n2)c1,723,0.852803767,0.50999999,0.519999981,0.863462031,0.226666674
COCc1ccc(-c2ccnc(Nc3cccc(OC)c3)n2)cc1,723,0.742276192,0.879999995,0.49000001,0.899188697,0.289855063
COc1cccc(Nc2nccc(-c3cnn(C(C)=O)c3)n2)c1,723,0.797729135,0.790000021,0.49000001,0.843955278,0.283783793
COc1ccc(-c2ccnc(Nc3ccccc3)n2)c(F)c1,723,0.78895545,0.819999993,0.479999989,0.903978646,0.22857143
COc1cccc(Nc2nccc(-c3cnn(CC)c3)n2)c1,723,0.783180416,0.899999976,0.449999988,0.870407701,0.273972601
CCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,724,0.701242268,0.980000019,0.810000002,0.854051471,0.205479458
CCCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,724,0.745768011,0.819999993,0.75999999,0.832664549,0.200000003
CCOc1nc(C(=O)NCc2ccc(C(=O)O)cc2)cc(N)c1C#N,724,0.724944055,0.810000002,0.469999999,0.858155727,0.239436626
CCOc1nc(C(=O)NCc2ccc(S(C)=O)cc2)cc(N)c1C#N,724,0.809601009,0.839999974,0.439999998,0.772017121,0.216216221
CCCC(=O)Nc1c(C)[nH]c(C=C2C(=O)Nc3ccccc32)c1C,724,0.74741143,0.560000002,0.409999996,0.83073175,0.211267605
CC(CO)c1ccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)cc1,725,0.710802317,0.810000002,0.629999995,0.837825477,0.205479458
CC(C)n1cc(-c2ccnc(Nc3ccc(Cl)cc3)n2)cc1,725,0.742977262,0.790000021,0.620000005,0.851118624,0.225352108
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,725,0.7150563,0.680000007,0.560000002,0.918944299,0.246376812
CCOc1nc(C(=O)NCc2ccc(Cl)cc2)cc(N)c1C#N,725,0.876758754,0.850000024,0.49000001,0.861626685,0.21794872
O=c1nccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)[nH]1,726,0.752591491,0.449999988,0.889999986,0.844016492,0.223684207
NC(=O)c1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,726,0.712252676,0.779999971,0.829999983,0.874570012,0.246913582
c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,726,0.788896918,0.800000012,0.819999993,0.897054434,0.246575341
Cn1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,726,0.794030964,0.769999981,0.790000021,0.849408865,0.202531651
Cc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)[nH]1,726,0.76519835,0.810000002,0.660000026,0.843627572,0.200000003
COc1cc(-c2ccnc(Nc3ccccc3)n2)ccc1C#N,726,0.794057488,0.829999983,0.649999976,0.886249065,0.202531651
CCOc1nc(NC(=O)Cc2ccc(OC)c(S(C)=O)c2)cc(N)c1C#N,726,0.74080199,0.810000002,0.610000014,0.754001975,0.211111113
CC(=O)c1ccc(N2CCOCC2)cc1O,726,0.767473757,0.660000026,0.579999983,0.889558554,0.317460328
COc1ccc(-c2ccnc(Nc3cccc(C(=O)N4CCOCC4)c3)n2)cc1,726,0.7198627,0.829999983,0.50999999,0.882885337,0.277108431
O=C(Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)C1CCCO1,727,0.719032109,0.75,0.75,0.835479021,0.328125
CC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,727,0.945469022,0.540000021,0.699999988,0.888743997,0.200000003
O=C(Nc1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1)C1CC1,727,0.718197346,0.74000001,0.680000007,0.894962132,0.25373134
NC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1C1CC1,727,0.744046867,0.850000024,0.670000017,0.874456286,0.202898547
O=C(Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cn1)C1CC1,727,0.746085286,0.74000001,0.670000017,0.88379705,0.25
CC(=O)Nc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,727,0.773214996,0.850000024,0.649999976,0.883583605,0.203125
O=C(Nc1cc(Nc2cccc(C(F)(F)F)c2)ncn1)C1CC1,727,0.902602315,0.550000012,0.629999995,0.867942035,0.222222224
NC(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)cc2c1OCC2,727,0.766480446,0.790000021,0.620000005,0.851498008,0.214285716
O=C(Nc1cccc(Nc2cc(C(F)(F)F)ncn2)c1)C1CCCCC1,727,0.82097882,0.419999987,0.540000021,0.859938443,0.223880604
CC(O)c1cc(Nc2cccc(NC(=O)C3CC3)c2)ncn1,727,0.789560437,0.419999987,0.519999981,0.814306438,0.230769232
CN(C)c1cc(Nc2cccc(NC(=O)C3CC3)c2)ncn1,727,0.887537003,0.449999988,0.50999999,0.869907856,0.234375
CC(C)c1cc(Nc2cccc(NC(=O)C3CC3)c2)ncn1,727,0.882687926,0.409999996,0.5,0.873966396,0.234375
CC(=O)N1CCC=C(c2ccnc(Nc3ccccc3)n2)CO1,727,0.943930566,0.730000019,0.439999998,0.792586803,0.200000003
CCNC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,728,0.741252959,0.540000021,0.920000017,0.826528788,0.219780222
CCCC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,728,0.753173113,0.519999981,0.870000005,0.831218541,0.219780222
CCOC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,728,0.764256954,0.5,0.860000014,0.831929386,0.321428567
CCNC(=O)N1CCC(Nc2nccc(-c3cnc(C)n3C)n2)CC1,728,0.883563876,0.519999981,0.75,0.820548832,0.215909094
Cc1ccc(-c2ccnc(Nc3ccc(C(=O)N4CC4)cc3)n2)cc1,728,0.741939366,0.800000012,0.720000029,0.907070577,0.240506336
CC(=O)N1CCC(Nc2nccc(-c3cnc4ccsc4c3)n2)CC1,728,0.782971859,0.560000002,0.720000029,0.833116353,0.21348314
CCC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,728,0.943022609,0.5,0.709999979,0.883256137,0.25
CCOC(=O)N1CCC(Nc2nccc(-c3ccc4ncccc4c3)n2)CC1,728,0.746275187,0.469999999,0.639999986,0.856379569,0.3253012
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,728,0.789126635,0.899999976,0.620000005,0.854700208,0.223529413
CC(=O)N1CCC(Nc2nccc(-c3cc4ccccc4s3)n2)CC1,728,0.779232025,0.49000001,0.610000014,0.849163949,0.265060246
CC(=O)N1CCC(Nc2nccc(-c3cc4ccccc4n3C)n2)CC1,728,0.789306045,0.529999971,0.579999983,0.844190419,0.206896558
COC(=O)N1CCC(Nc2nccc(-c3cccnc3)n2)C(F)C1,728,0.927920818,0.50999999,0.439999998,0.748456061,0.21348314
CCOc1nc(NC(=O)Cc2ccccc2OC)cc(N)c1C#N,729,0.841056526,0.810000002,0.689999998,0.852038503,0.200000003
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,729,0.715435028,0.649999976,0.639999986,0.903080642,0.205479458
CCOc1nc(NC(=O)c2ccccc2)cc(N)c1C#N,729,0.894626856,0.649999976,0.610000014,0.869810939,0.236111104
CCc1cc(Nc2nccc(-c3ccccc3)n2)ccc1C(N)=O,729,0.753592968,0.850000024,0.569999993,0.885785282,0.202702701
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,729,0.7150563,0.680000007,0.560000002,0.918944299,0.200000003
CC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)c(C)c1,729,0.725848556,0.660000026,0.529999971,0.903042436,0.246376812
CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,729,0.701242268,0.970000029,0.49000001,0.853726685,0.220779225
CCN(C)c1ccc(Nc2nccc(-c3ccccc3O)n2)cc1,729,0.742451549,0.769999981,0.449999988,0.868724167,0.208333328
CCOc1nc(NC(C)=O)cc(N)c1C#N,730,0.787307084,0.769999981,0.800000012,0.831856608,0.285714298
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)=O)cc2C)cc(N)c1C#N,730,0.726261079,0.819999993,0.730000019,0.737732351,0.216867477
CCOc1nc(NC(=O)Cc2cc(C)c(OC)cc2C#N)cc(N)c1C#N,730,0.801738203,0.709999979,0.709999979,0.807011545,0.227848098
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)=O)cc2)cc(N)c1C#N,730,0.74080199,0.790000021,0.629999995,0.752551198,0.219512194
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,730,0.856198251,0.75999999,0.620000005,0.859692872,0.227272734
CCOc1nc(NC(C)C)cc(N)c1C#N,730,0.807192147,0.460000008,0.519999981,0.818636239,0.253968269
CCOc1nc(C(=O)NCc2ccc(C)cc2)cc(N)c1C#N,730,0.881046653,0.810000002,0.460000008,0.863322556,0.25
O=C(c1ccc(-c2ccnc(NC3CC3)n2)cc1)N1CCCc2ccccc2CC1,731,0.709885657,0.550000012,0.689999998,0.871565938,0.25
CCC(=O)N1CCC(Nc2nccc(-c3ccc4c(c3)CCCC4)n2)C1,731,0.917530417,0.529999971,0.620000005,0.800021708,0.21348314
Cc1ncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c(C)n1,731,0.733004034,0.680000007,0.529999971,0.849094808,0.253012061
CCOc1nc(C(=O)NCc2ccccc2CN2CCOCC2)cc(N)c1C#N,731,0.73330766,0.670000017,0.419999987,0.836467266,0.241758242
CCOc1nc(C(=O)NCc2ccccc2N2CCOCC2)cc(N)c1C#N,731,0.782715082,0.670000017,0.409999996,0.836146533,0.212765962
CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1Cl,733,0.763326466,0.850000024,0.639999986,0.885405719,0.22857143
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,733,0.789126635,0.899999976,0.620000005,0.854700208,0.226666674
CCN(C)C(=O)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,733,0.774913847,0.709999979,0.569999993,0.874259889,0.298507452
CCN(C)c1ccc(Nc2nccc(-c3cnccc3)n2)cc1Cl,733,0.746648431,0.769999981,0.540000021,0.853543818,0.246575341
CCN(C)C(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,733,0.774913847,0.829999983,0.50999999,0.866401553,0.222222224
CCN(CC)C(=O)c1cc(Nc2nccc(-c3ccccc3)n2)ccn1,733,0.734916031,0.819999993,0.430000007,0.869606853,0.239436626
CNC(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)c(Cl)cc1C,733,0.737768173,0.790000021,0.430000007,0.873626173,0.232876718
CCN(C)C(=O)c1cc(Nc2nccc(-c3ccccc3)n2)ccn1,733,0.774913847,0.829999983,0.419999987,0.866780639,0.236111104
CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,735,0.701242268,0.970000029,0.49000001,0.853726685,0.21794872
Oc1ccc(-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cn1,735,0.758269966,0.879999995,0.479999989,0.842354596,0.202702701
COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,735,0.728308022,0.939999998,0.409999996,0.860039234,0.202531651
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,736,0.77955091,0.889999986,0.850000024,0.844037533,0.222222224
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,736,0.724612355,0.680000007,0.670000017,0.874567986,0.27692309
COc1ccc2c(c1)C(=Cc1ccc[nH]1)C(=O)N2,736,0.792346895,0.790000021,0.400000006,0.840002596,0.200000003
Cn1sc(=O)n(Cc2ccccc2)c1=O,737,0.748781264,0.910000026,0.660000026,0.84591794,0.215384617
COC(=O)CCn1cc(-c2ccnc(Nc3ccccc3)n2)cn1,737,0.702332497,0.819999993,0.610000014,0.866441667,0.25
COC(=O)Cn1cc(-c2ccnc(Nc3ccccc3)n2)cn1,737,0.72799933,0.790000021,0.600000024,0.867984056,0.240506336
COCCC(=O)n1cc(-c2ccnc(Nc3ccccc3)n2)cn1,737,0.750940621,0.819999993,0.569999993,0.840188026,0.202380955
COCC1CC(Nc2nccc(-c3ccccc3)n2)CCN1C(=O)O,737,0.86857599,0.439999998,0.560000002,0.771752119,0.211764708
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)ccc1=O,737,0.755476415,0.829999983,0.529999971,0.870133996,0.224999994
COC(=O)CC1CCC(Nc2nccc(-c3cn(C)nc3C)n2)CC1,737,0.840752363,0.540000021,0.49000001,0.827846944,0.211764708
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)c(C)cc1=O,737,0.749255121,0.860000014,0.419999987,0.855034888,0.23170732
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,738,0.744990051,0.790000021,0.709999979,0.916684151,0.223880604
COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,738,0.78542912,0.769999981,0.699999988,0.926871598,0.238095239
NC(=O)c1ccc(Nc2nccc(-c3ccccc3F)n2)cc1,738,0.77565062,0.75,0.569999993,0.898866415,0.272727281
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1F,738,0.739663303,0.829999983,0.560000002,0.896294296,0.222222224
CS(=O)c1ccc(Nc2nccc(-c3ccccc3F)n2)cc1,738,0.792491198,0.819999993,0.550000012,0.81530726,0.217391297
COc1ccc(-c2ccnc(Nc3cc(F)ccc3C#N)n2)cc1,738,0.789003015,0.639999986,0.5,0.87935406,0.202702701
COc1ccc(Nc2ncc(C(N)=O)c(-c3ccccc3F)n2)cc1,738,0.745766342,0.560000002,0.479999989,0.883750558,0.363636374
COc1ccc(-c2ccnc(Nc3ccccc3F)n2)cc1,738,0.78895545,0.670000017,0.479999989,0.911687255,0.301587313
COc1ccc(C(=O)c2ccc(N3CCOCC3)cc2O)cc1,738,0.878816366,0.560000002,0.419999987,0.897945464,0.25373134
O=C(O)c1ccc(Nc2ncc(F)c(-c3ccccc3F)n2)cc1,738,0.760810554,0.680000007,0.409999996,0.885779917,0.27692309
CCOC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,739,0.764256954,0.5,0.860000014,0.831929386,0.202531651
NC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,739,0.773667336,0.769999981,0.800000012,0.913303852,0.206349209
CCOc1nc(NC(C)=O)cc(N)c1C#N,739,0.787307084,0.769999981,0.800000012,0.831856608,0.238095239
CC(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,739,0.768113613,0.75,0.74000001,0.914690137,0.203125
Cc1ccc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)cc1,739,0.774663806,0.75,0.74000001,0.907547772,0.21875
CC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,739,0.73492533,0.75,0.730000019,0.917017817,0.225806445
CCCNC(=O)N1CCC(Nc2nccc(-c3cnn(CC)c3)n2)CC1,739,0.828489006,0.5,0.730000019,0.834683955,0.205128208
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,739,0.744990051,0.790000021,0.709999979,0.916684151,0.238095239
COC(=O)N1CCC(Nc2nccc(-c3ccc(N)cc3)n2)CC1,739,0.840741634,0.550000012,0.680000007,0.864359617,0.200000003
CCC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,739,0.706026256,0.790000021,0.660000026,0.906282365,0.253968269
CCN1CCC(Nc2nccc(-c3cnn(CCO)c3)n2)CC1,739,0.834326267,0.600000024,0.660000026,0.834716082,0.202702701
CC(=O)c1ccc(-c2ccnc(NC3CCC3)n2)cc1,739,0.863398969,0.550000012,0.660000026,0.894525051,0.21875
CC(=O)c1ccc(-c2ccnc(NC3CCCC3)n2)cc1,739,0.868128181,0.550000012,0.660000026,0.893047392,0.21875
CCOC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,739,0.934471667,0.479999989,0.660000026,0.883599699,0.246376812
CCCNC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,739,0.715106308,0.790000021,0.639999986,0.909838378,0.27692309
CCN(C)C(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1,739,0.751981914,0.800000012,0.600000024,0.886650503,0.231884062
CCOC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,739,0.718364358,0.75999999,0.569999993,0.913973987,0.28125
CCOc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,739,0.761614919,0.829999983,0.550000012,0.919475317,0.310344815
CCOc1ccc(-c2ccnc(NC3CC3)n2)c(C#N)c1,739,0.911253452,0.579999983,0.519999981,0.855977535,0.231884062
CCc1ccc(-c2ccnc(Nc3cnn(CC)n3)n2)cc1,739,0.782924652,0.660000026,0.50999999,0.833381534,0.230769232
CCOc1ccc(-c2ccnc(NC3CCC3)n2)c(C=O)c1,739,0.828610301,0.50999999,0.50999999,0.852497399,0.246376812
CCOc1ccc(Nc2nccc(-c3cccnc3)n2)cc1F,739,0.776026487,0.769999981,0.479999989,0.881870151,0.214285716
CCOc1ccc(Nc2nccc(-c3cnn(C)c3)n2)c(C)c1,739,0.782899857,0.649999976,0.400000006,0.863264322,0.260869563
CNC(=O)CN1CCC(Nc2nccc(-c3c(Cl)cccc3Cl)n2)CC1,740,0.815930903,0.449999988,0.569999993,0.850816786,0.21348314
CN(C)CC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]cc3F)n2)CC1,740,0.831364632,0.400000006,0.560000002,0.785246432,0.217391297
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3Cl)cccc12,740,0.70752424,0.449999988,0.5,0.854644537,0.207317069
OC1CCC(Nc2ncc3c(n2)N(Cc2ccccc2F)CCC3=O)CC1,740,0.861634374,0.409999996,0.5,0.818178236,0.217391297
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3F)nc2N1C,740,0.763044119,0.670000017,0.479999989,0.762502909,0.200000003
OC1CCC(Nc2ncc3c(n2)N(Cc2ccccc2F)CCC3)CC1,740,0.880282223,0.439999998,0.479999989,0.828501403,0.23595506
OC1CCC(Nc2ncc3c(n2)N(c2ccccc2F)CCC3)CC1,740,0.894943714,0.419999987,0.479999989,0.833421052,0.204545453
OC1CCC(Nc2ncc3c(n2)N(Cc2ccccc2F)CCC3(F)F)CC1,740,0.828135192,0.5,0.460000008,0.788688481,0.204301074
NC(=O)CCCc1nc(Nc2ccc(N3CCCC3=O)cc2)ncc1Cl,740,0.776604056,0.460000008,0.400000006,0.840079188,0.275862068
Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,741,0.712481081,0.930000007,0.810000002,0.860336721,0.206896558
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,741,0.728378892,0.699999988,0.779999971,0.867859542,0.227848098
O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O,741,0.879143655,0.74000001,0.709999979,0.903593183,0.25333333
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccccc12,741,0.735406995,0.910000026,0.560000002,0.871478796,0.234567896
O=C(c1cccs1)c1ccc(N2CCOCC2)cc1O,741,0.882173955,0.479999989,0.5,0.87231189,0.224999994
CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,741,0.701242268,0.970000029,0.49000001,0.853726685,0.21348314
CCNC(=O)N1CCC(Nc2nccc(-c3cncnc3)n2)CC1,742,0.884140372,0.579999983,0.769999981,0.836898804,0.202380955
O=C(Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)C1CC1,742,0.734267771,0.75,0.730000019,0.907829523,0.25333333
Cc1ccc(-c2ccnc(NC3CCC(C(=O)N4CCCC4)CC3)n2)cc1,742,0.889264107,0.589999974,0.720000029,0.871272504,0.207317069
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,742,0.903456628,0.680000007,0.720000029,0.86533922,0.207792208
CCNC(=O)N1CCC(Nc2nccc(-c3cncn3C)n2)CC1,742,0.88698709,0.50999999,0.709999979,0.823179245,0.209302321
CS(=O)(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,742,0.926433563,0.560000002,0.689999998,0.876923084,0.205128208
O=C(Nc1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1)C1CC1,742,0.718197346,0.74000001,0.680000007,0.894962132,0.282051295
Cc1ccc(C(=O)Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cn1,742,0.737434089,0.579999983,0.610000014,0.852668762,0.228915662
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,742,0.859808922,0.600000024,0.600000024,0.829945683,0.298507452
CNC(=O)C1CCC(Nc2nccc(-c3cnccn3)n2)CC1,742,0.891518176,0.519999981,0.600000024,0.837637305,0.233766228
O=S(=O)(c1cccc2cnccc12)N1CCCNCCC1,742,0.915429056,0.610000014,0.589999974,0.86409682,0.213333338
O=C(Nc1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1)C1CC1,742,0.718197346,0.430000007,0.579999983,0.886752903,0.285714298
